Country,Year,Metric_type,Value
United Arab Emirates,2020.0,Pay TV,280.747034823812
United States,2020.0,Cinema,138.857691856959
United States,2020.0,Other Desktop,1491.08831840341
United States,2020.0,Other Mobile,1426.0724722008
United States,2020.0,Display Mobile,4611.49690551812
United States,2020.0,Display Desktop,2546.97943229935
United States,2020.0,Social Desktop,2251.07657303648
United States,2020.0,Digital OOH,1771.63567373883
United States,2020.0,Magazine,6728.36057340546
United States,2020.0,Traditional OOH,4724.31360505271
United States,2020.0,Video Desktop,4102.24622010541
United States,2020.0,Newspaper,10018.5994842114
United States,2020.0,Video Mobile,6965.81704631212
United States,2020.0,Radio,12897.6781217268
United States,2020.0,Search Desktop,20649.7867803416
United States,2020.0,Social Mobile,41998.7695638879
United States,2020.0,Free TV,34405.1393148484
United States,2020.0,Pay TV,32639.2868527298
United States,2020.0,Search Mobile,52776.9774600742
Uruguay,2020.0,Cinema,0.0
Uruguay,2020.0,Digital OOH,0.0
Uruguay,2020.0,Other Desktop,0.0
Uruguay,2020.0,Other Mobile,0.0
Uruguay,2020.0,Video Mobile,0.0
Uruguay,2020.0,Magazine,2.57199320011331
Uruguay,2020.0,Display Mobile,3.74335634980948
Uruguay,2020.0,Pay TV,3.17457450057991
Uruguay,2020.0,Video Desktop,0.0
Uruguay,2020.0,Social Desktop,6.27620156984593
Uruguay,2020.0,Display Desktop,6.46854597405316
Uruguay,2020.0,Traditional OOH,5.69881698845104
Uruguay,2020.0,Search Mobile,12.8766532869093
Uruguay,2020.0,Radio,9.37748531745155
Uruguay,2020.0,Newspaper,9.00783290923851
Uruguay,2020.0,Search Desktop,12.7959745923465
Uruguay,2020.0,Social Mobile,21.3785564792768
Uruguay,2020.0,Free TV,82.7777811029969
Vietnam,2020.0,Other Desktop,0.0
Vietnam,2020.0,Other Mobile,0.0
Vietnam,2020.0,Social Desktop,5.7543147168209
Vietnam,2020.0,Social Mobile,109.331979619597
Vietnam,2020.0,Digital OOH,6.3992214749354
Vietnam,2020.0,Radio,14.7063808544648
Vietnam,2020.0,Search Mobile,29.8015170043049
Vietnam,2020.0,Search Desktop,21.8781856622248
Vietnam,2020.0,Magazine,6.16328394374332
Vietnam,2020.0,Video Mobile,24.9429236008581
Vietnam,2020.0,Cinema,6.16857366894811
Vietnam,2020.0,Display Mobile,30.7230970136428
Vietnam,2020.0,Video Desktop,21.9176962601195
Vietnam,2020.0,Newspaper,15.4013461520902
Vietnam,2020.0,Traditional OOH,18.8965081046766
Vietnam,2020.0,Display Desktop,59.4190239479092
Vietnam,2020.0,Pay TV,314.330641824751
Vietnam,2020.0,Free TV,505.492757218275
Brazil,2020.0,Other Mobile,7.65843875969706
Brazil,2020.0,Cinema,17.9895604719365
Brazil,2020.0,Other Desktop,41.0538518413615
Brazil,2020.0,Display Mobile,66.4155084822713
Brazil,2020.0,Magazine,80.3370635154776
Brazil,2020.0,Digital OOH,423.442313816471
Brazil,2020.0,Traditional OOH,366.692192150955
Brazil,2020.0,Display Desktop,43.1116691593209
Brazil,2020.0,Social Desktop,144.240133321912
Brazil,2020.0,Newspaper,249.605893253883
Brazil,2020.0,Radio,155.571205457629
Brazil,2020.0,Search Mobile,998.877214355274
Brazil,2020.0,Video Desktop,406.379120749085
Brazil,2020.0,Video Mobile,635.036709578412
Brazil,2020.0,Search Desktop,639.766596030131
Brazil,2020.0,Social Mobile,1509.22099778416
Brazil,2020.0,Pay TV,704.199808008545
Brazil,2020.0,Free TV,3596.1767296829
Bulgaria,2020.0,Digital OOH,0.0
Bulgaria,2020.0,Other Mobile,0.0814752475247524
Bulgaria,2020.0,Cinema,0.25002500250025
Bulgaria,2020.0,Other Desktop,0.341970538517266
Bulgaria,2020.0,Display Mobile,1.39285765470297
Bulgaria,2020.0,Newspaper,2.75691820389768
Bulgaria,2020.0,Magazine,2.75691820389768
Bulgaria,2020.0,Video Desktop,4.819815
Bulgaria,2020.0,Social Desktop,5.02692143495049
Bulgaria,2020.0,Search Desktop,8.77890035792106
Bulgaria,2020.0,Display Desktop,5.28059229705623
Bulgaria,2020.0,Video Mobile,7.17232903774752
Bulgaria,2020.0,Radio,10.4241992215836
Bulgaria,2020.0,Search Mobile,15.0530410463081
Bulgaria,2020.0,Traditional OOH,20.7431794171382
Bulgaria,2020.0,Social Mobile,29.0775301914191
Bulgaria,2020.0,Pay TV,30.3461429117122
Bulgaria,2020.0,Free TV,110.952390611364
Canada,2020.0,Other Mobile,17.9151563361857
Canada,2020.0,Other Desktop,43.2785402408094
Canada,2020.0,Cinema,13.6259875000364
Canada,2020.0,Display Mobile,111.377576237375
Canada,2020.0,Digital OOH,65.4510550132174
Canada,2020.0,Social Desktop,163.977105243206
Canada,2020.0,Magazine,94.8075816911818
Canada,2020.0,Video Desktop,63.0530667824551
Canada,2020.0,Display Desktop,34.2267394455117
Canada,2020.0,Traditional OOH,199.874874424487
Canada,2020.0,Video Mobile,205.18161724821
Canada,2020.0,Pay TV,802.336184620461
Canada,2020.0,Newspaper,1358.2963451505
Canada,2020.0,Search Desktop,1064.61843167565
Canada,2020.0,Radio,1045.13742137149
Canada,2020.0,Free TV,1176.76516372508
Canada,2020.0,Social Mobile,2430.54747703794
Canada,2020.0,Search Mobile,2788.76769895454
Czech Republic,2020.0,Other Desktop,0.0
Czech Republic,2020.0,Other Mobile,0.0
Czech Republic,2020.0,Cinema,0.487550813940782
Czech Republic,2020.0,Digital OOH,1.75639594338652
Czech Republic,2020.0,Pay TV,6.99882710002551
Czech Republic,2020.0,Social Desktop,24.4491928047181
Czech Republic,2020.0,Video Mobile,52.6201345969848
Czech Republic,2020.0,Traditional OOH,23.015267041178
Czech Republic,2020.0,Display Mobile,49.1758430663804
Czech Republic,2020.0,Radio,70.2121915287398
Czech Republic,2020.0,Newspaper,71.1584800131756
Czech Republic,2020.0,Video Desktop,54.2644386835958
Czech Republic,2020.0,Search Mobile,268.783182275766
Czech Republic,2020.0,Magazine,113.730699577624
Czech Republic,2020.0,Social Mobile,193.525206066267
Czech Republic,2020.0,Search Desktop,178.614565580716
Czech Republic,2020.0,Display Desktop,216.702273943008
Czech Republic,2020.0,Free TV,438.138240728737
Finland,2020.0,Pay TV,0.0
Finland,2020.0,Other Mobile,5.16448086452293
Finland,2020.0,Cinema,2.98968295805407
Finland,2020.0,Digital OOH,33.3872847122962
Finland,2020.0,Video Mobile,31.9557506258811
Finland,2020.0,Other Desktop,19.5236848084515
Finland,2020.0,Display Mobile,21.8266029463815
Finland,2020.0,Social Desktop,13.8205746575164
Finland,2020.0,Video Desktop,13.9404044464522
Finland,2020.0,Search Mobile,149.215179392848
Finland,2020.0,Display Desktop,51.1634619646488
Finland,2020.0,Traditional OOH,29.5221752636445
Finland,2020.0,Magazine,54.4619323744257
Finland,2020.0,Radio,59.8678902240917
Finland,2020.0,Search Desktop,58.782643102172
Finland,2020.0,Social Mobile,249.457847928543
Finland,2020.0,Free TV,255.113874753907
Finland,2020.0,Newspaper,286.587845470291
Hungary,2020.0,Other Mobile,0.0
Hungary,2020.0,Pay TV,0.0
Hungary,2020.0,Digital OOH,0.506781107827894
Hungary,2020.0,Video Mobile,4.93432377767615
Hungary,2020.0,Cinema,3.5150501400817
Hungary,2020.0,Video Desktop,5.17861185594124
Hungary,2020.0,Social Desktop,11.5644122016213
Hungary,2020.0,Display Mobile,11.249934003893
Hungary,2020.0,Radio,25.3041313656204
Hungary,2020.0,Newspaper,22.9167119765354
Hungary,2020.0,Other Desktop,28.3049613943066
Hungary,2020.0,Display Desktop,36.436552130967
Hungary,2020.0,Magazine,40.2810292067345
Hungary,2020.0,Search Mobile,75.9547187530764
Hungary,2020.0,Traditional OOH,45.6555134942481
Hungary,2020.0,Search Desktop,64.6127648026835
Hungary,2020.0,Social Mobile,76.4083899563938
Hungary,2020.0,Free TV,149.221680972438
Japan,2020.0,Other Desktop,0.0
Japan,2020.0,Other Mobile,0.0
Japan,2020.0,Cinema,75.5047648766403
Japan,2020.0,Social Desktop,471.912905337341
Japan,2020.0,Display Desktop,185.526017374837
Japan,2020.0,Digital OOH,562.261422787738
Japan,2020.0,Radio,607.854251012145
Japan,2020.0,Pay TV,753.807595912859
Japan,2020.0,Display Mobile,781.691243364918
Japan,2020.0,Video Desktop,661.573127315622
Japan,2020.0,Magazine,986.885804254225
Japan,2020.0,Search Desktop,2437.66868756527
Japan,2020.0,Video Mobile,1558.14566814907
Japan,2020.0,Social Mobile,4651.44331660212
Japan,2020.0,Newspaper,2253.68035473298
Japan,2020.0,Search Mobile,4140.79560856649
Japan,2020.0,Traditional OOH,2190.13238223764
Japan,2020.0,Free TV,8859.9704389178
Lithuania,2020.0,Digital OOH,0.0
Lithuania,2020.0,Other Desktop,0.0
Lithuania,2020.0,Other Mobile,0.0
Lithuania,2020.0,Pay TV,0.0
Lithuania,2020.0,Video Desktop,0.0
Lithuania,2020.0,Video Mobile,0.0
Lithuania,2020.0,Social Desktop,2.8342287518653
Lithuania,2020.0,Cinema,2.99679691026647
Lithuania,2020.0,Search Mobile,20.9367566744474
Lithuania,2020.0,Display Mobile,9.78142495379533
Lithuania,2020.0,Display Desktop,16.9640346432283
Lithuania,2020.0,Search Desktop,20.0288746105091
Lithuania,2020.0,Newspaper,22.5347662305884
Lithuania,2020.0,Magazine,22.4111184641162
Lithuania,2020.0,Social Mobile,53.4989118101971
Lithuania,2020.0,Radio,39.1269227019504
Lithuania,2020.0,Traditional OOH,35.9053496823556
Lithuania,2020.0,Free TV,195.777756868459
New Zealand,2020.0,Other Mobile,0.0
New Zealand,2020.0,Video Mobile,0.0
New Zealand,2020.0,Digital OOH,20.4890604209613
New Zealand,2020.0,Cinema,3.00607436243988
New Zealand,2020.0,Video Desktop,15.1804173898525
New Zealand,2020.0,Social Desktop,20.9184421046012
New Zealand,2020.0,Magazine,68.5801585995297
New Zealand,2020.0,Pay TV,37.3528909630985
New Zealand,2020.0,Traditional OOH,61.221733030466
New Zealand,2020.0,Display Desktop,51.076836155192
New Zealand,2020.0,Other Desktop,60.0005100515393
New Zealand,2020.0,Social Mobile,122.399697514407
New Zealand,2020.0,Display Mobile,87.1993795929919
New Zealand,2020.0,Newspaper,126.314297753535
New Zealand,2020.0,Search Desktop,165.603489255002
New Zealand,2020.0,Radio,140.128269435248
New Zealand,2020.0,Search Mobile,315.878781368196
New Zealand,2020.0,Free TV,246.306479105814
Romania,2020.0,Other Mobile,0.0
Romania,2020.0,Pay TV,0.0
Romania,2020.0,Video Mobile,0.0
Romania,2020.0,Other Desktop,0.259594785344479
Romania,2020.0,Cinema,0.63
Romania,2020.0,Digital OOH,2.680029
Romania,2020.0,Search Mobile,28.542476912738
Romania,2020.0,Video Desktop,4.31210228202382
Romania,2020.0,Social Desktop,5.87686446743013
Romania,2020.0,Newspaper,5.103096
Romania,2020.0,Display Mobile,7.8884606592
Romania,2020.0,Magazine,8.969292
Romania,2020.0,Search Desktop,17.8536136710247
Romania,2020.0,Radio,28.0528534
Romania,2020.0,Display Desktop,28.901162274768
Romania,2020.0,Traditional OOH,40.9898475
Romania,2020.0,Social Mobile,67.494469861236
Romania,2020.0,Free TV,359.3953022
Slovenia,2020.0,Other Desktop,0.0
Slovenia,2020.0,Other Mobile,0.0
Slovenia,2020.0,Cinema,0.415073269256667
Slovenia,2020.0,Pay TV,1.11368461921445
Slovenia,2020.0,Search Mobile,8.17897822318773
Slovenia,2020.0,Social Desktop,1.01351205109557
Slovenia,2020.0,Digital OOH,1.63766181047872
Slovenia,2020.0,Video Mobile,2.01284556313836
Slovenia,2020.0,Search Desktop,4.32138721042696
Slovenia,2020.0,Video Desktop,1.53733571126913
Slovenia,2020.0,Newspaper,6.67002736162468
Slovenia,2020.0,Radio,13.1594922779715
Slovenia,2020.0,Magazine,8.78824944368009
Slovenia,2020.0,Display Desktop,11.6601011373748
Slovenia,2020.0,Social Mobile,10.6218978197226
Slovenia,2020.0,Traditional OOH,19.3983148966435
Slovenia,2020.0,Display Mobile,12.1663257267651
Slovenia,2020.0,Free TV,90.1043674784979
Thailand,2020.0,Display Mobile,11.7008749109608
Thailand,2020.0,Social Desktop,24.6329717439984
Thailand,2020.0,Other Desktop,16.3452578345429
Thailand,2020.0,Search Desktop,51.8076389921391
Thailand,2020.0,Video Mobile,51.5412261997942
Thailand,2020.0,Other Mobile,22.6835803252432
Thailand,2020.0,Video Desktop,31.1442324520473
Thailand,2020.0,Magazine,22.685339804536
Thailand,2020.0,Display Desktop,55.0632652319568
Thailand,2020.0,Search Mobile,191.622285843508
Thailand,2020.0,Digital OOH,95.7811513087984
Thailand,2020.0,Cinema,43.1348511760706
Thailand,2020.0,Social Mobile,192.734410493836
Thailand,2020.0,Radio,102.040681568544
Thailand,2020.0,Traditional OOH,222.344997096453
Thailand,2020.0,Pay TV,142.070524067853
Thailand,2020.0,Newspaper,127.528058682864
Thailand,2020.0,Free TV,1641.57727761971
United Kingdom,2020.0,Other Mobile,183.020589816354
United Kingdom,2020.0,Display Mobile,404.561138128039
United Kingdom,2020.0,Cinema,58.5503369129027
United Kingdom,2020.0,Magazine,491.567801377655
United Kingdom,2020.0,Display Desktop,404.561138128039
United Kingdom,2020.0,Radio,613.131477291195
United Kingdom,2020.0,Social Desktop,557.910514675237
United Kingdom,2020.0,Other Desktop,1037.116675626
United Kingdom,2020.0,Traditional OOH,266.483513450843
United Kingdom,2020.0,Digital OOH,389.0284507737
United Kingdom,2020.0,Video Desktop,538.959550273184
United Kingdom,2020.0,Newspaper,1289.59507944643
United Kingdom,2020.0,Video Mobile,1606.54800371246
United Kingdom,2020.0,Pay TV,1165.87212632158
United Kingdom,2020.0,Search Desktop,3521.0706204448
United Kingdom,2020.0,Social Mobile,5641.09520393851
United Kingdom,2020.0,Free TV,3355.14898855383
United Kingdom,2020.0,Search Mobile,9054.18159542948
Chile,2020.0,Other Mobile,0.0
Chile,2020.0,Other Desktop,0.0
Chile,2020.0,Cinema,0.345142494544176
Chile,2020.0,Magazine,1.47596650617183
Chile,2020.0,Social Desktop,16.1168472958618
Chile,2020.0,Display Mobile,15.155129057536
Chile,2020.0,Digital OOH,12.7411786539626
Chile,2020.0,Search Mobile,43.9059046105245
Chile,2020.0,Video Mobile,56.037770146553
Chile,2020.0,Display Desktop,26.35416893085
Chile,2020.0,Video Desktop,32.8545471068884
Chile,2020.0,Search Desktop,39.315015846248
Chile,2020.0,Radio,48.3456741426103
Chile,2020.0,Social Mobile,64.8590297788114
Chile,2020.0,Traditional OOH,32.5022649460882
Chile,2020.0,Newspaper,32.8496336344576
Chile,2020.0,Pay TV,43.7066287975923
Chile,2020.0,Free TV,197.281552762873
Sri Lanka,2020.0,Digital OOH,0.0
Sri Lanka,2020.0,Other Desktop,0.0
Sri Lanka,2020.0,Other Mobile,0.0
Sri Lanka,2020.0,Traditional OOH,3.00844165628213
Sri Lanka,2020.0,Social Desktop,0.658086615904408
Sri Lanka,2020.0,Video Mobile,2.37817749035224
Sri Lanka,2020.0,Display Mobile,0.790514790393805
Sri Lanka,2020.0,Magazine,1.41543844897465
Sri Lanka,2020.0,Cinema,1.00281388542737
Sri Lanka,2020.0,Video Desktop,1.36904831526372
Sri Lanka,2020.0,Display Desktop,2.62868329169439
Sri Lanka,2020.0,Pay TV,3.8041062246688
Sri Lanka,2020.0,Search Mobile,18.7371665886224
Sri Lanka,2020.0,Social Mobile,10.6053725119578
Sri Lanka,2020.0,Search Desktop,11.8925605248415
Sri Lanka,2020.0,Newspaper,16.7152520670255
Sri Lanka,2020.0,Radio,21.3162313229689
Sri Lanka,2020.0,Free TV,91.6354644002177
Peru,2020.0,Cinema,0.0
Peru,2020.0,Other Mobile,0.875051735364
Peru,2020.0,Other Desktop,7.29092133937969
Peru,2020.0,Display Mobile,10.6865636724
Peru,2020.0,Social Desktop,11.9456538885283
Peru,2020.0,Magazine,3.334902116
Peru,2020.0,Search Mobile,5.333145065112
Peru,2020.0,Video Mobile,12.7507300985438
Peru,2020.0,Video Desktop,24.2185550427769
Peru,2020.0,Search Desktop,14.1927798201508
Peru,2020.0,Display Desktop,38.4793608070054
Peru,2020.0,Pay TV,16.8099451881451
Peru,2020.0,Digital OOH,24.3137758938094
Peru,2020.0,Social Mobile,37.6278624141949
Peru,2020.0,Newspaper,28.3966438666667
Peru,2020.0,Traditional OOH,19.9994666666667
Peru,2020.0,Radio,52.2739660408163
Peru,2020.0,Free TV,220.017470370984
Argentina,2021.0,Other Mobile,0.0
Argentina,2021.0,Digital OOH,0.379940249163361
Argentina,2021.0,Other Desktop,1.70392236173099
Argentina,2021.0,Cinema,1.18867297546187
Argentina,2021.0,Social Desktop,2.56860531739801
Argentina,2021.0,Magazine,1.64717893054821
Argentina,2021.0,Display Desktop,8.67544125726891
Argentina,2021.0,Traditional OOH,7.77695730159039
Argentina,2021.0,Display Mobile,9.43114602818234
Argentina,2021.0,Radio,23.8957027317602
Argentina,2021.0,Search Mobile,11.002554140642
Argentina,2021.0,Search Desktop,10.863746437623
Argentina,2021.0,Video Desktop,9.73785511307142
Argentina,2021.0,Pay TV,34.8322798148876
Argentina,2021.0,Video Mobile,13.1035895681823
Argentina,2021.0,Newspaper,28.3154324558368
Argentina,2021.0,Social Mobile,30.3571980713141
Argentina,2021.0,Free TV,82.6640724933952
Australia,2021.0,Cinema,27.0893376879451
Australia,2021.0,Social Desktop,307.963300927642
Australia,2021.0,Magazine,67.6675081745911
Australia,2021.0,Other Mobile,174.753061951517
Australia,2021.0,Digital OOH,366.062273280126
Australia,2021.0,Display Desktop,110.820085982207
Australia,2021.0,Traditional OOH,198.962294516313
Australia,2021.0,Video Desktop,349.581373352117
Australia,2021.0,Pay TV,268.347541530295
Australia,2021.0,Display Mobile,143.030695205382
Australia,2021.0,Other Desktop,374.528157432681
Australia,2021.0,Newspaper,455.652892882265
Australia,2021.0,Radio,704.685867844895
Australia,2021.0,Video Mobile,907.527055615899
Australia,2021.0,Social Mobile,3184.67812538251
Australia,2021.0,Search Desktop,2324.40060779628
Australia,2021.0,Free TV,2556.73648392972
Australia,2021.0,Search Mobile,3117.19673927045
Austria,2021.0,Pay TV,0.0
Austria,2021.0,Other Mobile,9.65181458784668
Austria,2021.0,Cinema,2.72928254063881
Austria,2021.0,Social Desktop,20.1499901362216
Austria,2021.0,Display Mobile,28.2907905796424
Austria,2021.0,Digital OOH,36.6852065022108
Austria,2021.0,Video Mobile,91.9396410910678
Austria,2021.0,Video Desktop,43.7343450723874
Austria,2021.0,Other Desktop,79.2174170435946
Austria,2021.0,Display Desktop,114.968443504704
Austria,2021.0,Search Mobile,444.30618930329
Austria,2021.0,Search Desktop,171.879890780881
Austria,2021.0,Radio,219.143007756608
Austria,2021.0,Traditional OOH,146.525663507363
Austria,2021.0,Magazine,257.140705517842
Austria,2021.0,Social Mobile,589.952781139282
Austria,2021.0,Newspaper,1300.65732144201
Austria,2021.0,Free TV,829.580540703366
Bahrain,2021.0,Cinema,0.0
Bahrain,2021.0,Other Desktop,0.0
Bahrain,2021.0,Other Mobile,0.0
Bahrain,2021.0,Search Mobile,32.2064836638508
Bahrain,2021.0,Social Desktop,0.0
Bahrain,2021.0,Social Mobile,0.0
Bahrain,2021.0,Video Mobile,20.306304944008
Bahrain,2021.0,Digital OOH,0.0
Bahrain,2021.0,Radio,0.0
Bahrain,2021.0,Traditional OOH,0.744568262073527
Bahrain,2021.0,Free TV,7.17787069886188
Bahrain,2021.0,Magazine,1.16055234726552
Bahrain,2021.0,Display Desktop,8.5225211568882
Bahrain,2021.0,Display Mobile,9.75383024616
Bahrain,2021.0,Video Desktop,2.13303291403847
Bahrain,2021.0,Search Desktop,8.69663719045888
Bahrain,2021.0,Newspaper,12.1917110876262
Bahrain,2021.0,Pay TV,35.6077475731636
Belgium,2021.0,Other Mobile,0.0
Belgium,2021.0,Pay TV,0.0
Belgium,2021.0,Display Mobile,11.2713083333515
Belgium,2021.0,Digital OOH,33.8563535074177
Belgium,2021.0,Cinema,6.52000996693828
Belgium,2021.0,Social Desktop,24.102141904488
Belgium,2021.0,Display Desktop,38.9853789579784
Belgium,2021.0,Video Mobile,140.666335199809
Belgium,2021.0,Magazine,106.911245518435
Belgium,2021.0,Other Desktop,89.6542858136281
Belgium,2021.0,Video Desktop,79.1019883035736
Belgium,2021.0,Search Mobile,325.241305080156
Belgium,2021.0,Search Desktop,194.569158259437
Belgium,2021.0,Traditional OOH,84.9378693256269
Belgium,2021.0,Newspaper,146.467875145756
Belgium,2021.0,Social Mobile,639.110048503297
Belgium,2021.0,Radio,292.638068743753
Belgium,2021.0,Free TV,638.150251656487
Croatia,2021.0,Other Mobile,0.0
Croatia,2021.0,Search Mobile,36.3903585459896
Croatia,2021.0,Video Mobile,0.0
Croatia,2021.0,Digital OOH,1.76802875249802
Croatia,2021.0,Video Desktop,1.30958340578399
Croatia,2021.0,Cinema,0.873994545688638
Croatia,2021.0,Other Desktop,1.55131023608454
Croatia,2021.0,Social Desktop,2.7185517402481
Croatia,2021.0,Pay TV,3.54991797360468
China,2021.0,Other Mobile,0.0
China,2021.0,Magazine,237.211599634479
China,2021.0,Cinema,169.609274795846
China,2021.0,Social Desktop,1453.48531330007
China,2021.0,Other Desktop,821.496630723507
China,2021.0,Digital OOH,1562.04410651836
China,2021.0,Newspaper,662.626940767269
China,2021.0,Display Mobile,1190.52614091225
China,2021.0,Video Desktop,2761.37921257225
China,2021.0,Video Mobile,13808.7204711827
China,2021.0,Traditional OOH,2763.34442219101
China,2021.0,Display Desktop,2891.81619246602
China,2021.0,Radio,1992.43757665386
China,2021.0,Search Desktop,5161.28942637599
China,2021.0,Social Mobile,26113.6198698642
China,2021.0,Pay TV,4784.01099947425
China,2021.0,Free TV,11150.0022185937
China,2021.0,Search Mobile,44756.4475105836
Colombia,2021.0,Other Mobile,1.00879216722857
Colombia,2021.0,Other Desktop,2.74227697146548
Colombia,2021.0,Digital OOH,1.13216744259039
Colombia,2021.0,Cinema,1.86703843273149
Colombia,2021.0,Social Desktop,15.0906116090759
Colombia,2021.0,Search Mobile,47.2281791880116
Colombia,2021.0,Display Mobile,38.4379027923258
Colombia,2021.0,Newspaper,10.9700804817307
Colombia,2021.0,Video Mobile,107.867650949053
Colombia,2021.0,Display Desktop,22.0280328296602
Colombia,2021.0,Video Desktop,42.6514624669341
Colombia,2021.0,Search Desktop,35.0896044176461
Colombia,2021.0,Magazine,21.9902357500015
Colombia,2021.0,Traditional OOH,39.1099637935284
Colombia,2021.0,Social Mobile,113.945256948697
Colombia,2021.0,Radio,138.70960139152
Colombia,2021.0,Free TV,404.447082708869
Colombia,2021.0,Pay TV,280.724947911307
Costa Rica,2021.0,Digital OOH,0.0
Costa Rica,2021.0,Display Mobile,0.0
Costa Rica,2021.0,Other Desktop,0.0
Costa Rica,2021.0,Other Mobile,0.0
Costa Rica,2021.0,Search Mobile,0.0
Costa Rica,2021.0,Video Desktop,0.0
Costa Rica,2021.0,Video Mobile,0.0
Costa Rica,2021.0,Magazine,6.9401211264
Costa Rica,2021.0,Cinema,5.82664920286944
Costa Rica,2021.0,Social Desktop,39.27
Costa Rica,2021.0,Pay TV,33.794303894043
Costa Rica,2021.0,Newspaper,38.141551009546
Costa Rica,2021.0,Display Desktop,65.4454033872813
Costa Rica,2021.0,Traditional OOH,60.2370320688281
Costa Rica,2021.0,Radio,61.0893060677395
Costa Rica,2021.0,Search Desktop,117.430171950276
Costa Rica,2021.0,Social Mobile,129.4308
Costa Rica,2021.0,Free TV,318.724356998847
Croatia,2021.0,Display Mobile,3.40813490759787
Croatia,2021.0,Magazine,4.06959081698916
Croatia,2021.0,Display Desktop,9.46733191099028
Croatia,2021.0,Social Mobile,101.909138041982
Croatia,2021.0,Search Desktop,17.2694010721601
Croatia,2021.0,Radio,22.3868728404278
Croatia,2021.0,Traditional OOH,21.0941397163397
Croatia,2021.0,Newspaper,20.1389696780848
Croatia,2021.0,Free TV,133.369844200034
Denmark,2021.0,Pay TV,0.0
Denmark,2021.0,Other Mobile,24.6795036411705
Denmark,2021.0,Digital OOH,13.4137001475507
Denmark,2021.0,Cinema,10.8175001189925
Denmark,2021.0,Display Mobile,80.8329347150886
Denmark,2021.0,Social Desktop,23.3766755185954
Denmark,2021.0,Video Mobile,134.427737337095
Denmark,2021.0,Radio,56.9721672933605
Denmark,2021.0,Traditional OOH,55.2413672743217
Denmark,2021.0,Video Desktop,57.0934610663265
Denmark,2021.0,Magazine,83.9438009233818
Denmark,2021.0,Display Desktop,118.075820014106
Denmark,2021.0,Other Desktop,160.549760794783
Denmark,2021.0,Search Mobile,643.501474590785
Denmark,2021.0,Search Desktop,257.991437967934
Denmark,2021.0,Newspaper,207.840235619575
Denmark,2021.0,Free TV,346.16000380776
Denmark,2021.0,Social Mobile,290.554940781234
Ecuador,2021.0,Other Mobile,1.1
Ecuador,2021.0,Cinema,0.450229353168
Ecuador,2021.0,Other Desktop,1.95
Ecuador,2021.0,Display Mobile,6.5
Ecuador,2021.0,Social Desktop,7.2447
Ecuador,2021.0,Digital OOH,4.3433736192
Ecuador,2021.0,Display Desktop,5.6
Ecuador,2021.0,Magazine,4.02640335609965
Ecuador,2021.0,Video Desktop,6.6096
Ecuador,2021.0,Search Desktop,9.1935
Ecuador,2021.0,Search Mobile,11.2393
Ecuador,2021.0,Video Mobile,16.7685
Ecuador,2021.0,Social Mobile,45.14
Ecuador,2021.0,Pay TV,26.0754993947383
Ecuador,2021.0,Radio,19.4575411888524
Ecuador,2021.0,Newspaper,36.1210786037562
Ecuador,2021.0,Traditional OOH,64.3238519357829
Ecuador,2021.0,Free TV,188.695877917911
Egypt,2021.0,Cinema,0.0
Egypt,2021.0,Digital OOH,0.0
Egypt,2021.0,Other Desktop,0.0
Egypt,2021.0,Other Mobile,0.0
Egypt,2021.0,Pay TV,303.044660197137
Egypt,2021.0,Search Mobile,526.162827963381
Egypt,2021.0,Social Desktop,62.4101860352803
Egypt,2021.0,Social Mobile,457.674697592056
Egypt,2021.0,Traditional OOH,0.0
Egypt,2021.0,Video Mobile,403.442422331718
Egypt,2021.0,Magazine,17.327875170125
Egypt,2021.0,Display Mobile,429.1400969856
Egypt,2021.0,Radio,28.835524529674
Egypt,2021.0,Newspaper,50.8977891953348
Egypt,2021.0,Video Desktop,65.1025178730894
Egypt,2021.0,Search Desktop,85.3865434180035
Egypt,2021.0,Display Desktop,141.635337658214
Egypt,2021.0,Free TV,2705.5101172031
Estonia,2021.0,Other Desktop,0.0
Estonia,2021.0,Other Mobile,0.0
Estonia,2021.0,Cinema,0.652452314610609
Estonia,2021.0,Digital OOH,6.80532570223661
Estonia,2021.0,Video Mobile,3.92206940884102
Estonia,2021.0,Search Mobile,12.7849622503043
Estonia,2021.0,Magazine,4.19415775833722
Estonia,2021.0,Social Desktop,5.18380637355761
Estonia,2021.0,Search Desktop,6.07970098315644
Estonia,2021.0,Video Desktop,2.8555493877551
Estonia,2021.0,Display Mobile,4.83303174722709
Estonia,2021.0,Pay TV,31.6408624246734
Estonia,2021.0,Traditional OOH,10.3779705234767
Estonia,2021.0,Radio,12.6624010312717
Estonia,2021.0,Newspaper,14.6772088967633
Estonia,2021.0,Display Desktop,9.15253084892365
Estonia,2021.0,Free TV,0.0
Estonia,2021.0,Social Mobile,41.0593723848698
France,2021.0,Pay TV,68.6396000186972
France,2021.0,Other Mobile,454.511957656019
France,2021.0,Other Desktop,502.794422987961
France,2021.0,Cinema,45.6144503135993
France,2021.0,Display Desktop,215.727948533129
France,2021.0,Social Desktop,174.646972972478
France,2021.0,Display Mobile,274.562843587619
France,2021.0,Newspaper,731.552505029423
France,2021.0,Search Desktop,1601.79540287162
France,2021.0,Digital OOH,197.282497606317
France,2021.0,Video Desktop,271.373704990694
France,2021.0,Radio,738.0073800738
